Basvuru Yili,Degerlendirme Puani,Cinsiyet,Dogum Tarihi,Dogum Yeri,Ikametgah Sehri,Universite Adi,Universite Turu,Burslu ise Burs Yuzdesi,Burs Aliyor mu?,Bölüm,Universite Kacinci Sinif,Universite Not Ortalamasi,Daha Once Baska Bir Universiteden Mezun Olmus,Lise Adi,Lise Adi Diger,Lise Sehir,Lise Turu,Lise Bolumu,Lise Bolum Diger,Lise Mezuniyet Notu,Baska Bir Kurumdan Burs Aliyor mu?,Burs Aldigi Baska Kurum,Baska Kurumdan Aldigi Burs Miktari,Anne Egitim Durumu,Anne Calisma Durumu,Anne Sektor,Baba Egitim Durumu,Baba Calisma Durumu,Baba Sektor,Kardes Sayisi,Girisimcilik Kulupleri Tarzi Bir Kulube Uye misiniz?,Uye Oldugunuz Kulubun Ismi,Profesyonel Bir Spor Daliyla Mesgul musunuz?,Spor Dalindaki Rolunuz Nedir?,Aktif olarak bir STK üyesi misiniz?,Hangi STK'nin Uyesisiniz?,Stk Projesine Katildiniz Mi?,Girisimcilikle Ilgili Deneyiminiz Var Mi?,Girisimcilikle Ilgili Deneyiminizi Aciklayabilir misiniz?,Ingilizce Biliyor musunuz?,Ingilizce Seviyeniz?,"Daha Önceden Mezun Olunduysa, Mezun Olunan Üniversite",id
2022,35.0,Kadın,1.01.2001 00:00,Kastamonu,Kocaeli,Kocaeli Üniversitesi,Devlet,,Hayır,İşletme,4,3.00 - 3.49,,Kastamonu Abdurrahmanpaşa Lisesi,,Kastamonu,Devlet,Eşit Ağırlık,,75 - 100,Evet,KYK,500₺ - 999₺,Üniversite,Hayır,-,Üniversite,Evet,Diğer,1.0,Evet,,Evet,Bireysel,Hayır,-,,Hayır,-,Evet,,,60692
2022,35.0,Erkek,1.04.1999 00:00,Diyarbakır,İstanbul,İstanbul Üniversitesi-Cerrahpaşa,Devlet,,Hayır,Tıp,5,2.50 - 2.99,,Rekabet Kurumu Cumhuriyet Fen Lisesi,,Diyarbakır,Devlet,Sayısal,,75 - 100,Evet,Kyk kredisi alıyorum.,500₺ - 999₺,Eğitimi yok,Hayır,-,Eğitimi yok,Hayır,-,4.0,Hayır,,Evet,Bireysel,Evet,Ahbap Derneği ile huzurevi ziyareti ve okulda dünya AİDS gününde görev aldım.,,Hayır,-,Evet,,,60693
2022,35.0,Kadın,20.08.2000 00:00,İzmir,İzmir,Süleyman Demirel Üniversitesi,Devlet,,Hayır,Gazetecilik,3,2.50 - 2.99,,Gürçeşme Anadolu Lisesi,,İzmir,Devlet,Sözel,,50 - 74,Evet,KYK,500₺ - 999₺,İlkokul,Evet,Özel Sektör,Lise,Hayır,-,1.0,Hayır,,Evet,Bireysel,Evet,İzmir depreminde gönüllü olarak sahada çalmıştım.,,Hayır,-,Evet,,,60694
2022,35.0,Erkek,1.01.2001 00:00,İzmir,İstanbul,İskenderun Teknik Üniversitesi,Devlet,,Hayır,Makine Mühendisliği,3,3.00 - 3.49,,Aliaga Final Temel Lisesi,,İzmir,Özel,Sayısal,,75 - 100,Evet,KYK,500₺ - 999₺,Üniversite,Hayır,-,Üniversite,Hayır,-,3.0,Evet,,Hayır,-,Evet,TURMEPA- Türkiye'deki deniz kıyılarını koruma çalışmalarıma destek veriyorum,,Hayır,-,Evet,,,60695
2022,35.0,Erkek,28.07.2000 00:00,Eskişehir,Konya,Necmettin Erbakan Üniversitesi,Devlet,,Hayır,Siyaset Bilimi ve Kamu Yönetimi,4,2.50 - 2.99,,Eskişehir Türk Telekom Mesleki ve Teknik Anadolu Lisesi,,Eskişehir,Devlet,Eşit Ağırlık,,75 - 100,Hayır,-,-,Lise,Evet,Özel Sektör,Ortaokul,Hayır,-,1.0,Evet,,Hayır,-,Evet,"Türk Kızılayında, Gençlik Merkezlerinde faaliyetlerde bulundum.",,Hayır,-,Evet,,,60696
2022,35.0,Erkek,19.03.1999 00:00,Hatay,İstanbul,Marmara Üniversitesi,Devlet,,Hayır,Hukuk,2,3.00 - 3.49,,Tosçelik Fen Lisesi,,Hatay,Devlet,Eşit Ağırlık,,75 - 100,Hayır,-,-,Lise,Hayır,-,Üniversite,Evet,Kamu,3.0,Evet,,Hayır,-,Evet,"Kan bağışı, fidan dikme",,Hayır,-,Evet,,,60697
2022,35.0,Erkek,26.03.2001 00:00,Manisa,İzmir,Dokuz Eylül Üniversitesi,Devlet,,Hayır,Bilgisayar Mühendisliği,2,2.50 - 2.99,,Bahçeşehir Fen Lisesi,,Manisa,Özel,Sayısal,,75 - 100,Evet,Kyk,500₺ - 999₺,İlkokul,Evet,Diğer,Lise,Evet,Diğer,1.0,Evet,,Evet,Bireysel,Hayır,-,,Evet,E ticaret,Evet,,,60698
2022,35.0,Erkek,9.08.2001 00:00,Sakarya,Antalya,Orta Doğu Teknik Üniversitesi,Devlet,,Hayır,Elektrik-Elektronik Mühendisliği,2,2.50 - 2.99,,Antalya Yusuf Ziya Öner Fen Lisesi,,Antalya,Devlet,Sayısal,,75 - 100,Evet,KYK,500₺ - 999₺,İlkokul,Hayır,-,Üniversite,Evet,Kamu,1.0,Evet,,Evet,Takım Oyuncusu,Hayır,-,,Hayır,-,Evet,,,60699
2022,35.0,Kadın,20.08.1998 00:00,Ankara,Ankara,TOBB Ekonomi ve Teknoloji Üniversitesi,Özel,,Evet,Siyaset Bilimi ve Uluslararası İlişkiler,3,1.80 - 2.49,,Kariyer Koleji Adalet Meslek Lisesi,,Ankara,Özel,Eşit Ağırlık,,75 - 100,Hayır,-,-,İlkokul,Hayır,-,Lise,Evet,Özel Sektör,0.0,Evet,,Hayır,-,Evet,"Rota, farkındalık oluşturmak amacıyla TOBB ETÜ öğrencileri tarafından yürütülen bir sosyal sorumluluk projesidir. Bu projenin ""Seslendirme Ekibi"" inde faaliyetimi sürdürmekteyim. 2021 yılında TOBB ETÜ elektrik ve makine bölümü öğrencileri tarafından kurulan TEKNOFEST takımıdır. Bu takımın ""Sosyal Medya ve Sponsorluk Birimi"" inde görev almaktayım. Ayrıca Sustainable Development Goals Student Hub of TOBB ETÜ gibi projeleri gönüllü olarak yürütmekteyim.",,Hayır,-,Evet,,,60700
2022,35.0,Kadın,4.09.2002 00:00,Mersin,Mersin,Hacettepe Üniversitesi,Devlet,,Hayır,Kimya Mühendisliği,1,Hazırlığım,,Yusuf Kalkavan Anadolu Lisesi,,Mersin,Devlet,Sayısal,,75 - 100,Evet,Gençlik ve Spor Bakanlığı KYK Bursu,500₺ - 999₺,Üniversite,Evet,Kamu,Lise,Hayır,-,1.0,Evet,,Hayır,-,Evet,Hacettepe HAYDOK gönüllüsüyüm,,Hayır,-,Evet,,,60701
2022,35.0,Kadın,1.06.1999 00:00,İstanbul,İstanbul,Bahçeşehir Üniversitesi,Özel,,Evet,Bilgisayar Mühendisliği,4,3.50 - 4.00,,Fahreddin Kerim Gökay Anadolu Lisesi,,İstanbul,Devlet,Sayısal,,50 - 74,Evet,ÖSYM,500₺ - 999₺,Lise,Evet,Özel Sektör,Üniversite,Hayır,-,1.0,Evet,,Hayır,-,Hayır,-,,Hayır,-,Evet,,,60702
2022,35.0,Kadın,26.01.2003 00:00,Malatya,Malatya,İnönü Üniversitesi,Devlet,,Hayır,"Radyo,Televizyon ve Sinema",2,3.00 - 3.49,,Hacı Ahmet Akıncı Anadolu Lisesi,,Malatya,Devlet,Sözel,,75 - 100,Evet,Kyk,500₺ - 999₺,İlkokul,Hayır,-,İlkokul,Hayır,-,4.0,Hayır,,Evet,Lider/Kaptan,Hayır,-,,Hayır,-,Evet,,,60703
2022,35.0,Kadın,5.06.2002 00:00,Diyarbakır,Manisa,Manisa Celal Bayar Üniversitesi,Devlet,,Hayır,Türk Dili ve Edebiyatı,3,2.50 - 2.99,,500 Evler Mesleki ve teknik anadolu lisesi,,Diyarbakır,Devlet,Sözel,,75 - 100,Evet,Genc,500₺ - 999₺,İlkokul,Hayır,-,İlkokul,Evet,Diğer,4.0,Hayır,,Evet,Takım Oyuncusu,Evet,Projelere katıldım,,Hayır,-,Hayır,,,60704
2022,35.0,Erkek,23.11.2002 00:00,Kayseri,Kayseri,Mersin Üniversitesi,Devlet,,Hayır,Sağlık Yönetimi,1,Hazırlığım,,MÜŞERREF HASAN ESER MTAL,,Kayseri,Devlet,Eşit Ağırlık,,75 - 100,Hayır,-,-,Eğitimi yok,Hayır,-,İlkokul,Hayır,-,1.0,Evet,,Evet,Takım Oyuncusu,Hayır,-,,Evet,girişimci bir yapım var ama büyük rollü fırsatlar sunulmadı,Evet,,,60705
2022,35.0,Kadın,28.08.2000 00:00,İstanbul,İstanbul,İhsan Doğramacı Bilkent Üniversitesi,Özel,,Hayır,İşletme,3,1.80 - 2.49,,Beylikdüzü Final Temel Lisesi,,İstanbul,Özel,Eşit Ağırlık,,75 - 100,Hayır,-,-,Üniversite,Evet,Özel Sektör,Yüksek Lisans,Evet,Özel Sektör,3.0,Evet,,Evet,Bireysel,Evet,"Hayvanları çok önemsiyorum, elimden geldiğince hepsiyle ilgilenmeye çalışıyorum. Bu yüzden okulumun Bilkent Hayvan Dostları kulübüne üyeyim. Böyle bir ailenin parçası olmak çok güzel bir deneyim. Hayvanlara yardım eli uzattığımı bilmek iyi hissettiriyor. Aynı zamanda birkaç dönem önce Duy-Gel projesinde işitme engelli bireylerle ortadaki engelleri kaldırmak için işaret dili eğitimi almıştım.",,Hayır,-,Evet,,,60706
2022,35.0,Erkek,13.09.2002 00:00,Bartın,İzmir,Dokuz Eylül Üniversitesi,Devlet,,Hayır,Hukuk,2,3.00 - 3.49,,Kapaklı Anadolu Lisesi,,Tekirdağ,Devlet,Eşit Ağırlık,,75 - 100,Hayır,-,-,İlkokul,Hayır,-,Ortaokul,Evet,Özel Sektör,1.0,Evet,,Evet,Bireysel,Hayır,-,,Hayır,-,Evet,,,60707
2022,35.0,Kadın,14.09.2001 00:00,Şırnak,Balıkesir,Bandırma Onyedi Eylül Üniversitesi,Devlet,,Hayır,Fizyoterapi ve Rehabilitasyon,2,2.50 - 2.99,,Cizre merkez Anadolu lisesi,,Şırnak,Devlet,Sayısal,,75 - 100,Hayır,-,-,Eğitimi yok,Hayır,-,İlkokul,Hayır,-,4.0,Evet,,Hayır,-,Evet,Üniversite de topluluklarla birlikte faaliyetlerde bulundum. Lise yıllarında gönüllü olarak etkinlere katılırdım,,Hayır,-,Hayır,,,60708
2022,35.0,Erkek,9.10.2002 00:00,Kayseri,Kayseri,Sivas Cumhuriyet Üniversitesi,Devlet,,Hayır,Sosyal Hizmet,2,2.50 - 2.99,,Şeker Anadolu lisesi,,Kayseri,Devlet,Eşit Ağırlık,,50 - 74,Hayır,-,-,İlkokul,Hayır,-,İlkokul,Evet,Özel Sektör,4.0,Evet,,Evet,Takım Oyuncusu,Evet,Sergi,,Hayır,-,Evet,,,60709
2022,35.0,Erkek,27.02.2003 00:00,Adana,İstanbul,Yıldız Teknik Üniversitesi,Devlet,,Hayır,Makine Mühendisliği,1,Hazırlığım,,Kazım Karabekir Anadolu Lisesi,,Adana,Devlet,Sayısal,,75 - 100,Hayır,-,-,Lise,Hayır,-,Üniversite,Evet,Kamu,3.0,Evet,,Evet,Takım Oyuncusu,Evet,"Yurdumuzun yaptığı çeşitli aktivitelere ( Gezi , fidan dikimi vb.) katılıyorum",,Hayır,-,Evet,,,60710
2022,35.0,Kadın,11.08.2003 00:00,İstanbul,Kırklareli,Kırklareli Üniversitesi,Devlet,,Hayır,Diğer,1,1.80 - 2.49,,Büyükçekmece Anadolu Lisesi,,İstanbul,Devlet,Eşit Ağırlık,,50 - 74,Evet,Kredi ve Yurtlar Kurumu,500₺ - 999₺,Lise,Hayır,-,Ortaokul,Evet,Özel Sektör,3.0,Hayır,,Evet,Takım Oyuncusu,Evet,Kan Bağışı Çevre gönüllüsü,,Hayır,-,Evet,,,60711
2022,35.0,Erkek,1.10.2002 00:00,Diyarbakır,İstanbul,Fatih Sultan Mehmet Üniversitesi,Özel,,Evet,Hukuk,3,2.50 - 2.99,,Davutpasa anadolu lisesi,,İstanbul,Devlet,Eşit Ağırlık,,75 - 100,Hayır,-,-,Eğitimi yok,Hayır,-,İlkokul,Evet,Özel Sektör,4.0,Evet,,Hayır,-,Evet,Fatih Sultan Mehmet Vakıf Üniversitesi Hukuk kulübünde yönetim kurulu üyesiyim. Kızılay kulübünde de görevler alıyorum.,,Evet,Lisede öğrenci arkadaşlarıma kitap bastırıp satmistim.,Evet,,,60712
2022,35.0,Erkek,8.11.2003 00:00,Şanlıurfa,İstanbul,İstanbul Üniversitesi,Devlet,,Hayır,Tıp,1,Hazırlığım,,ŞANLIURFA SİMYA FEN LİSESİ (TAM BURSLU),,Şanlıurfa,Özel,Sayısal,,75 - 100,Evet,DEVLET KYK (kredi değil burstur),500₺ - 999₺,Ortaokul,Hayır,-,Üniversite,Evet,Özel Sektör,3.0,Hayır,,Hayır,-,Evet,"Şanlıurfa belediyesi fidan dikme, ağaçlandırma, evlerin bahçelerini, toprağı çöpten arındırma etkinliklerinde gönüllülük yapmıştım",,Evet,"Babam, kahvaltı ürünleri , köyden gelen ürünleri falan satıyor (esnaf-urfada) Biz beraber pikaplar kiralayıp köylerde üretilen ürünleri hemen orda yükleyip doğrudan halka satmaya başlamıştık işleri zamanla ilerlettik pikapların ve çalışanların sayısını arttırdık ama o sıralar koronavirüs yeni çıkmaya başladı bizi çok kötü etkiledi sokağa çıkma yasağından pikapları çalıştıramadık kiralarını da o aylık peşin ödemiştik ayrıca bizim bir dükkanımız tek var o da çarşıda diye onda da işler berbatlaştı çünkü herkes marketten hazır gıda alıyordu derken önceden kazandığımızla bu zararı kapattık ve babam şu an kendisi çarşıda minnacık bir dükkanda küçük esnaflığına devam ediyor.",Evet,,,60713
2022,35.0,Kadın,16.02.1999 00:00,Ankara,Eskişehir,Eskişehir Osmangazi Üniversitesi,Devlet,,Hayır,Endüstri Mühendisliği,5,1.80 - 2.49,,Kocatepe Mimar Kemal Anadolu Lisesi,,Eskişehir,Devlet,Sayısal,,75 - 100,Hayır,-,-,Üniversite,Evet,Diğer,Lise,Hayır,-,1.0,Hayır,,Evet,Bireysel,Evet,TOG- Volunteer,,Hayır,-,Evet,,,60714
2022,35.0,Erkek,22.01.2002 00:00,Balıkesir,Balıkesir,Bursa Teknik Üniversitesi,Devlet,,Hayır,Şehir ve Bölge Planlama,1,Hazırlığım,,AYVALIK ANADOLU LİSESİ,,Balıkesir,Devlet,Sayısal,,75 - 100,Hayır,-,-,Üniversite,Hayır,-,Lise,Hayır,-,1.0,Evet,,Evet,Bireysel,Evet,Okul klüplerinde aktif bir şekilde konferanslara.gezilere katılıyorum,,Evet,"you-tube açtım bir kaç video yükledim motovlog tarzı amacım video editlemeyi öğrenmek geliştirmek di sonra kapattım ama şu an bir fitness kanalı projem var,bir de instagram açtım bunu için hala üstünde çalışıyorum.",Evet,,,60715
2022,35.0,Kadın,4.01.1999 00:00,İstanbul,İstanbul,Yeditepe Üniversitesi,Özel,,Evet,Diğer,4,3.00 - 3.49,,Çatalca Anadolu lisesi,,İstanbul,Devlet,Eşit Ağırlık,,75 - 100,Hayır,-,-,Üniversite,Hayır,-,Lise,Evet,Özel Sektör,1.0,Hayır,,Evet,Bireysel,Evet,Bir Dilek Tut Derneği için birkaç kez sanal maratonda koştum. Yeditepe Dilek Gönüllüleri ailesinin de aktif üyesiyim.,,Hayır,-,Evet,,,60716
2022,35.0,Kadın,27.09.2000 00:00,Tekirdağ,Bursa,Bursa Teknik Üniversitesi,Devlet,,Hayır,Bilgisayar Mühendisliği,4,2.50 - 2.99,,İdea Koleji,,Bursa,Özel,Sayısal,,75 - 100,Hayır,-,-,Lise,Hayır,-,Üniversite,Evet,Kamu,1.0,Hayır,,Evet,Takım Oyuncusu,Evet,Nilüfer Halk Dansları ekibinde ve Üniversitemin Dans Topluluğunda bir süre faaliyet gösterdim.,,Hayır,-,Evet,,,60717
2022,35.0,Erkek,1.03.2001 00:00,Siirt,Konya,Selçuk Üniversitesi,Devlet,,Hayır,Matematik,2,0 - 1.79,,14 Eylül Anadolu lisesi,,Siirt,Devlet,Sayısal,,75 - 100,Evet,KYK,500₺ - 999₺,İlkokul,Hayır,-,İlkokul,Hayır,-,4.0,Hayır,,Evet,Diğer,Evet,Çevre temizleme,,Evet,influencerlik,Hayır,,,60718
2022,35.0,Erkek,21.09.1999 00:00,İstanbul,Eskişehir,Eskişehir Teknik Üniversitesi,Devlet,,Hayır,Endüstri Mühendisliği,4,2.50 - 2.99,,Bakırköy Yahya Kemal Beyatlı Anadolu Lisesi,,İstanbul,Devlet,Sayısal,,75 - 100,Hayır,-,-,İlkokul,Evet,Özel Sektör,İlkokul,Hayır,-,1.0,Evet,,Hayır,-,Evet,"Endüstri ve Verimlilik Kulübünde Reklam Takımı Lideri ve Yönetim Kurulu üyesiydim. Yaptığımız reklam anlaşmaları, çektiğimiz sosyal medya içerikleri, sosyal medya kanallarımızın tüm Türkiye'deki öğrencilere ulaşma yöntemleriyle kulübümüzün tüm Türkiye'de tanınan bir kulüp olması için çalıştım. Burada çalışarak ekip nasıl yönetilir, ekip üyelerinin motivasyonları nasıl arttırılır gibi iş hayatında çokça karşılaşılan birçok problemi nasıl çözerim gibi soruların cevaplarını alabildim.",,Evet,"Küçük ölçekli iki arkadaşımla birlikte bir tekstil markası oluşturarak ürettiğimiz ve markaladığımız ürünlerin Türkiye, Azerbaycan ve Amerika'da satışı için çalışıyoruz. Yakında websitemiz ve sosyal medya hesaplarımızı da açacağız. Tasarım aşamasındayız.",Evet,,,60719
2022,35.0,Kadın,28.08.2000 00:00,Yozgat,Çorum,Hitit Üniversitesi,Devlet,,Hayır,Görsel Sanatlar,3,2.50 - 2.99,,Sürmeli Anadolu Lisesi,,Yozgat,Devlet,Eşit Ağırlık,,50 - 74,Hayır,-,-,İlkokul,Hayır,-,Ortaokul,Hayır,-,2.0,Evet,,Hayır,-,Evet,Okul duvarları boyama gibi faaliyetlerde bulundum,,Hayır,-,Hayır,,,60720
2022,35.0,Kadın,25.09.2002 00:00,Şanlıurfa,Ordu,Ordu Üniversitesi,Devlet,,Hayır,Okul Öncesi Öğretmenliği,2,2.50 - 2.99,,Hacı dudu mehmet gebizli kız anadolu imamhatip lisesi,,Antalya,Devlet,Sözel,,75 - 100,Evet,Devlet,500₺ - 999₺,İlkokul,Hayır,-,İlkokul,Hayır,-,4.0,Evet,,Hayır,-,Evet,Kızılay klubünde faaliyetlerim oldu. Ordu gençlik merkezinde gönüllü gençlerdenim.,,Evet,"Özgüvenimi kazanmak için şiir programına katılmıştım ve şimdi bir şiir gecesinin lideriyim kendimi geliştiriyorum, geliştirmeye çalışıyorum. Seneye kafamda bazı etkinlikler var Ordu Üniversitesi öğrencisi olarak yardımlarınızla güzel bir yıl geçirmek dileğiyle.",Hayır,,,60721
2022,35.0,Erkek,12.03.2000 00:00,Batman,İstanbul,İstanbul Üniversitesi,Devlet,,Hayır,Eczacılık,2,1.80 - 2.49,,Batman final Anadolu lisesi,,Batman,Devlet,Sayısal,,75 - 100,Evet,Kyk,500₺ - 999₺,Eğitimi yok,Hayır,-,Ortaokul,Hayır,-,4.0,Hayır,,Evet,Lider/Kaptan,Hayır,-,,Hayır,-,Evet,,,60722
2022,35.0,Erkek,16.09.2000 00:00,İstanbul,İstanbul,Bolu Abant İzzet Baysal Üniversitesi,Devlet,,Hayır,Sınıf Öğretmenliği,4,3.00 - 3.49,,Sultanbeyli Gediktaş anadolu lisesi,,İstanbul,Devlet,Eşit Ağırlık,,75 - 100,Evet,Kyk,500₺ - 999₺,Ortaokul,Hayır,-,Üniversite,Evet,Özel Sektör,0.0,Hayır,,Hayır,-,Evet,"Liseden beri bir çok vakıfta toplulukta gönüllülük ve liderlik yaptım, Tog, Tema gibi vakıflar başta gelen vakıflar.",,Evet,Defalarca ticari girişimler yaptım kendi işlerimi yürüttüm,Hayır,,,60723
2022,35.0,Kadın,6.05.2001 00:00,Bursa,Bursa,Karabük Üniversitesi,Devlet,,Hayır,Endüstri Mühendisliği,4,3.00 - 3.49,,Şehit Onbaşı Hakan Yutkun Anadolu Lisesi,,Bursa,Devlet,Sayısal,,75 - 100,Hayır,-,-,İlkokul,Hayır,-,Ortaokul,Evet,Özel Sektör,2.0,Hayır,,Evet,Takım Oyuncusu,Evet,"Tema da ağaç dikimi, Afad da çadır kurma halat bağlama eğitimleri, Yeşilay da kanserli çocuklara bileklik yapma , Gelişen Kariyerim Web sitesine içerik yazarlığı",,Hayır,-,Evet,,,60724
2022,35.0,Erkek,1.01.2001 00:00,Denizli,İstanbul,İstanbul Medipol Üniversitesi,Özel,,Evet,Bilgisayar Mühendisliği,2,3.00 - 3.49,,Gelişim Temel Lisesi,,Denizli,Özel,Sayısal,,75 - 100,Hayır,-,-,Lise,Hayır,-,Üniversite,Evet,Özel Sektör,2.0,Evet,,Hayır,-,Evet,Genç Kızılay kulübüyle okulumuzda ve birkaç yerde kan bağışı toplamak için yardımda bulundum.,,Hayır,-,Evet,,,60725
2022,35.0,Erkek,18.06.2000 00:00,İstanbul,İstanbul,Yıldız Teknik Üniversitesi,Devlet,,Hayır,İnşaat Mühendisliği,4,2.50 - 2.99,,Plevne Anadolu Lisesi,,İstanbul,Devlet,Sayısal,,75 - 100,Evet,KYK,500₺ - 999₺,İlkokul,Hayır,-,İlkokul,Hayır,-,0.0,Evet,,Evet,Bireysel,Hayır,-,,Evet,"2020 yılında bir ortağım ile beraber e-ticaret şirketi kurdum. Yurtdışında Amazon ve Alibaba'dan yurtiçinde Hepsiburada ve Trendyol'dan detaylı araştırmalar yapıp gerekli satış verilerine ulaştıktan sonra ne satacağıma zakarar verdik. Uzunca bir süre Çin ve Türkiyede'ki fabrikaları araştırıp pazarlığa giriştik ve en kazançlı ve sağlam ürünü Türkiyede'ki bir fabrikada bulduk. Daha sonra bu ürünü bir tasarımcı ile tasarlayıp kendimize özel bir hale getirdik . Fabrika ile sözleşme imzalayıp stoklu bir üretim yaptık. Tamamen özel ve piyasada olmayan bir kalite ile ürünümüzü piyasaya sürdük. 1 sene boyunca bu üründen kazanç sağladık. Bu sürede farklı ürünler de sitemize ekledik. Satışlarımızı Hepsiburada, Trendyol ve N11 üzerinden gerçekleştirdik. Şuan aktif olarak yeni bir girişimimi kurma aşamasındayım. Önemli bir kurumsal yatırımcı ve bireysel yatırımcı ile anlaşma görüşüyoruz. 2022 Aralık ayına piyasaya çıkmayı hedeflemekteyiz. Farklı bir çok iş modelini içimizde bulunduracağız.",Evet,,,60726
2022,35.0,Kadın,18.06.2001 00:00,Zonguldak,Ankara,Ankara Üniversitesi,Devlet,,Hayır,Siyaset Bilimi ve Kamu Yönetimi,4,2.50 - 2.99,,Yavuz Sultan Selim Anadolu Lisesi,,Balıkesir,Devlet,Eşit Ağırlık,,75 - 100,Evet,Mülkiyeliler Birliği 68 Mezunları Derneği,500₺ - 999₺,Lise,Hayır,-,Üniversite,Evet,Kamu,1.0,Hayır,,Hayır,-,Evet,"Lise hayatım boyunca kurucu ve yürütücülüğünü üstlendiğim Zeyrek Gençlik Kulübü'nde, üniversitede ise yönetim kurulu üyesi olarak Yenilikçi Düşünce Topluluğu, üye olarak da Yerel Yönetim Atölyesi'nde çalışma yürüttüm. Güncel olarak ise yönetim kurulu üyesi olarak Mülkiye Kadın ve LGBTİQ+ Dayanışması'nda ve üye olarak Bandırma Emekçi Kadın Platformu'nda çalışmaya devam ediyorum.",,Hayır,-,Evet,,,60727
2022,35.0,Kadın,3.09.1999 00:00,Kayseri,Kayseri,Hacettepe Üniversitesi,Devlet,,Hayır,İşletme,3,1.80 - 2.49,,FİNAL Özgün Temel Lisesi,,Kayseri,Özel,Eşit Ağırlık,,75 - 100,Hayır,-,-,Üniversite,Evet,Kamu,Üniversite,Evet,Kamu,1.0,Hayır,,Hayır,-,Evet,Birçok kez sokak hayvanlarını besleme ve ev yapma ile ilgili sorumluluklar aldım. Durumu olmayan veya gerekli materyallere erişimi olmayan öğrencilere yardım eden topluluklarda birçok kez bulundum ve yardım kampanyalarına katıldım. Birçok toplulukta hem kendimi geliştirmek hem de çevreme faydalı olmak adına gönüllülük çalışmaları yürüttüm.,,Hayır,-,Evet,,,60728
2022,35.0,Erkek,26.07.1999 00:00,Adana,Adana,Çukurova Üniversitesi,Devlet,,Hayır,Bilgisayar Mühendisliği,3,2.50 - 2.99,,Bilfen Anadolu Liseli,,Adana,Özel,Sayısal,,75 - 100,Hayır,KYK,500₺ - 999₺,Lise,Hayır,-,Üniversite,Hayır,-,1.0,Hayır,,Evet,Bireysel,Evet,Gönüllü projeler kapsamında lösemili çocukları ziyaret ve yardım huzuevlerine ziyaret ve yardım ve TEMA vakfı ile ağaçlandırma projelerinde bulundum,,Hayır,-,Evet,,,60729
2022,35.0,Kadın,23.04.1998 00:00,Adana,Adana,Aksaray Üniversitesi,Devlet,,Hayır,Acil Yardım ve Afet Yönetimi,4,2.50 - 2.99,,Abdülkadir paksoy anadolu lisesi,,Adana,Devlet,Sayısal,,75 - 100,Evet,Kyk,500₺ - 999₺,Eğitimi yok,Hayır,-,Eğitimi yok,Hayır,-,2.0,Evet,,Hayır,-,Evet,"Afad, tema",,Hayır,-,Hayır,,,60730
2022,35.0,Kadın,24.07.2000 00:00,Antalya,Ankara,Orta Doğu Teknik Üniversitesi,Devlet,,Hayır,Matematik Öğretmenliği,1,1.80 - 2.49,,Ahmet Melih Dogan Anadolu Lisesi,,Isparta,Devlet,Sayısal,,75 - 100,Evet,TEV,500₺ - 999₺,Üniversite,Evet,Kamu,Üniversite,Evet,Kamu,1.0,Hayır,,Hayır,-,Evet,"ODTU LODOS( Lösemi, otizm, down sendromlu, serebral karşılı bireylere manevî destek sagliyor) ODTÜ ILKYAR(Dezavantajlı okullara yardim projesi)",,Evet,Suan ODTU TEKNOKENT SEBIT'te zorunlu olmayan staj yapıyorum,Evet,,,60731
2022,35.0,Kadın,12.06.2000 00:00,İzmir,İstanbul,Kadir Has Üniversitesi,Özel,,Evet,Siyaset Bilimi ve Kamu Yönetimi,4,3.00 - 3.49,,Karabağlar Nevvar Salih İşgören Anadolu Lisesi,,İzmir,Devlet,Eşit Ağırlık,,75 - 100,Hayır,-,-,İlkokul,Hayır,-,Ortaokul,Hayır,-,1.0,Hayır,,Hayır,-,Evet,AIESEC İstanbul şubesinde 7 ay gönüllü şekilde aktiftim. Sürdürülebilir Kalkınma Hedefleri kapsamında gerçekleşen sosyal sorumluluk projelerine katılmak isteyen değişim katılımcılarını yetkinliklerine göre doğru projelere yönlendirmek ve İstanbul'da gerçekleşen projelere katılmak isteyen yabancı katılımcıları mülakata almak ve projeye seçip seçmemek.,,Hayır,-,Evet,,,60732
2022,35.0,Kadın,6.08.2000 00:00,Adana,Ankara,Hacettepe Üniversitesi,Devlet,,Hayır,İşletme,3,2.50 - 2.99,,Açık Öğretim Lisesi,,Adana,Devlet,Eşit Ağırlık,,75 - 100,Hayır,-,-,Lise,Hayır,-,Lise,Hayır,-,1.0,Hayır,,Hayır,-,Evet,Lisede huzurevlerini ziyaret edip gerekli ihtiyaçları karşılamaya çalışan bir grupta üyeydim. Aynı zamanda orada bulunan ve ziyaretçisi olmayan sakinleri ziyarete giderek uzun sohbetler ederdik.,,Hayır,-,Evet,,,60733
2022,35.0,Kadın,18.05.2000 00:00,İstanbul,İstanbul,İstanbul Medeniyet Üniversitesi,Devlet,,Hayır,Endüstri Mühendisliği,2,2.50 - 2.99,,Mustafa Kemal Anadolu Lisesi,,İstanbul,Devlet,Sayısal,,75 - 100,Hayır,-,-,İlkokul,Evet,Özel Sektör,Lise,Hayır,-,3.0,Evet,,Evet,Bireysel,Evet,T3 Vakfında aktif olarak gönüllüyüm.,,Hayır,-,Evet,,,60734
