Basvuru Yili,Degerlendirme Puani,Cinsiyet,Universite Adi,Universite Turu,Burs Aliyor mu?,Bölüm,Universite Kacinci Sinif,Universite Not Ortalamasi,Daha Once Baska Bir Universiteden Mezun Olmus,Lise Turu,Lise Bolumu,Baska Bir Kurumdan Burs Aliyor mu?,Anne Egitim Durumu,Anne Calisma Durumu,Anne Sektor,Baba Egitim Durumu,Baba Calisma Durumu,Baba Sektor,Kardes Sayisi,Girisimcilik Kulupleri Tarzi Bir Kulube Uye misiniz?,Profesyonel Bir Spor Daliyla Mesgul musunuz?,Aktif olarak bir STK üyesi misiniz?,Stk Projesine Katildiniz Mi?,Girisimcilikle Ilgili Deneyiminiz Var Mi?,Ingilizce Biliyor musunuz?
2022,29.0,2,149,1,0,8,4,5,0.0,1,0,1,3,0,0,2,0,0,1.0,0,0,1,0.0,0,1
2022,29.0,1,122,1,0,35,4,4,0.0,1,0,0,3,1,2,4,1,2,2.0,0,0,1,0.0,0,1
2022,29.0,1,98,1,0,48,3,3,0.0,1,2,1,2,0,0,2,1,3,4.0,1,1,0,0.0,0,1
2022,29.0,2,223,1,0,93,3,1,0.0,1,2,0,1,0,0,1,0,0,4.0,0,1,1,0.0,0,1
2022,29.0,1,196,1,0,46,2,3,0.0,0,1,0,3,0,0,4,0,0,1.0,0,0,1,0.0,0,0
2022,29.0,2,70,1,0,12,1,0,0.0,1,0,0,4,0,0,4,1,3,1.0,1,0,1,0.0,0,1
2022,29.0,1,81,1,0,9,3,4,0.0,1,2,1,4,0,0,4,1,2,3.0,0,0,0,0.0,0,1
2022,29.0,1,149,1,0,116,3,4,0.0,0,0,0,3,1,1,3,1,3,2.0,1,0,0,0.0,0,1
2022,29.0,1,20,2,1,21,2,4,0.0,1,2,0,3,1,3,3,1,3,2.0,0,0,0,0.0,0,1
2022,29.0,2,133,1,0,10,4,2,0.0,1,2,0,1,0,0,3,0,0,1.0,0,0,1,0.0,1,1
2022,29.0,1,121,1,0,90,3,4,0.0,1,2,1,1,0,0,2,1,3,1.0,0,0,1,0.0,1,1
2022,29.0,1,41,2,1,35,3,4,0.0,1,0,0,2,0,0,1,0,0,2.0,0,0,1,0.0,0,1
2022,29.0,1,179,1,0,34,3,3,0.0,0,2,0,4,1,2,4,0,0,1.0,1,0,0,0.0,0,1
2022,29.0,2,174,1,0,34,2,5,0.0,0,2,0,4,1,2,3,1,2,1.0,0,0,0,0.0,0,1
2022,29.0,2,66,1,0,34,3,3,0.0,1,2,1,1,0,0,1,1,1,2.0,0,0,0,0.0,0,1
2022,28.0,1,150,1,0,12,3,4,0.0,1,0,0,4,1,2,4,1,2,1.0,1,0,1,0.0,0,1
2022,28.0,2,6,2,1,3,3,4,0.0,0,2,0,4,1,1,5,1,3,0.0,0,1,0,0.0,0,1
2022,28.0,2,24,2,1,5,1,0,0.0,1,0,1,1,0,0,1,1,1,3.0,1,1,0,0.0,0,1
2022,28.0,1,100,1,0,8,3,2,0.0,1,0,1,4,1,2,4,1,2,1.0,0,0,1,0.0,0,1
2022,28.0,2,35,2,1,11,2,4,0.0,1,0,1,1,0,0,3,1,2,2.0,0,0,0,0.0,0,1
2022,28.0,1,169,1,0,3,3,4,0.0,0,2,0,3,0,0,4,0,0,1.0,1,0,1,0.0,0,1
2022,28.0,2,21,2,1,93,4,4,0.0,1,2,0,1,0,0,1,0,0,4.0,1,0,0,0.0,0,1
2022,28.0,2,42,2,1,15,4,4,0.0,0,0,0,0,0,0,0,0,0,4.0,1,1,1,0.0,1,1
2022,28.0,2,122,1,0,136,3,4,0.0,1,0,0,4,0,0,4,1,2,2.0,0,1,0,0.0,0,1
2022,28.0,1,72,1,0,34,4,4,0.0,1,2,1,1,1,3,1,1,3,2.0,1,0,1,0.0,0,1
2022,28.0,1,166,1,0,11,3,4,0.0,1,0,1,1,0,0,2,1,1,3.0,1,0,0,0.0,0,1
2022,28.0,2,32,2,1,11,4,4,0.0,1,0,1,2,1,1,2,1,3,2.0,0,0,1,0.0,1,1
2022,28.0,1,121,1,0,83,3,4,0.0,0,2,0,1,0,0,3,0,0,2.0,1,0,1,0.0,0,1
2022,28.0,1,51,2,1,3,3,3,0.0,1,2,0,4,0,0,3,1,2,1.0,1,0,1,0.0,0,1
2022,28.0,1,1,2,1,50,2,4,0.0,1,0,1,2,0,0,3,0,3,3.0,0,0,0,0.0,0,1
2022,28.0,2,81,1,0,12,1,0,0.0,1,0,0,1,0,0,1,0,0,1.0,1,0,0,0.0,1,1
2022,28.0,2,165,1,0,124,4,5,0.0,1,1,1,1,0,0,1,0,0,2.0,0,0,0,0.0,0,0
2022,28.0,2,25,2,1,93,1,0,0.0,1,2,0,0,0,0,4,1,3,3.0,1,0,1,0.0,1,1
2022,28.0,1,121,1,0,101,2,2,0.0,0,2,1,4,1,2,3,0,0,0.0,0,0,1,0.0,0,1
2022,28.0,2,29,2,1,75,4,4,0.0,1,2,1,4,1,3,3,1,3,1.0,0,0,1,0.0,0,1
2022,28.0,2,171,1,0,269,4,4,0.0,1,2,0,1,0,0,2,0,0,4.0,0,0,1,0.0,0,1
2022,28.0,2,58,1,0,7,4,4,0.0,1,2,0,1,1,3,1,0,0,1.0,0,0,1,0.0,1,1
2022,28.0,1,108,1,0,123,2,3,0.0,1,2,0,1,0,0,3,1,1,3.0,0,1,1,0.0,0,1
2022,28.0,1,139,1,0,104,2,4,0.0,1,2,0,0,0,0,1,0,0,4.0,1,0,1,0.0,0,1
2022,28.0,2,194,1,0,57,3,4,0.0,1,2,1,0,0,0,0,0,0,4.0,0,0,1,0.0,1,1
2022,28.0,2,176,1,0,91,3,4,0.0,1,0,1,1,0,0,1,0,0,1.0,0,0,0,0.0,1,1
2022,28.0,2,187,1,0,35,2,4,0.0,1,0,1,1,0,0,1,1,1,4.0,0,1,1,0.0,0,0
2022,28.0,2,136,1,0,9,3,4,0.0,1,2,0,4,0,0,4,1,3,4.0,0,1,0,0.0,0,1
2022,28.0,2,78,1,0,40,2,2,0.0,1,0,0,1,0,0,2,1,2,2.0,1,1,1,0.0,0,1
2022,28.0,2,89,1,0,37,1,4,0.0,1,2,0,1,0,0,3,0,0,1.0,1,0,0,0.0,1,1
2022,28.0,1,122,1,0,21,2,4,0.0,1,2,1,3,0,0,3,1,3,2.0,1,0,0,0.0,0,1
2022,28.0,1,71,1,0,0,1,5,0.0,1,0,0,1,0,0,1,0,0,2.0,0,0,1,0.0,0,1
2022,28.0,2,99,1,0,72,2,2,0.0,1,0,0,0,0,0,1,1,3,4.0,0,0,1,0.0,0,0
2022,28.0,2,141,1,0,12,4,4,0.0,1,0,1,1,0,0,3,1,1,2.0,0,0,1,0.0,1,1
2022,28.0,2,117,1,0,14,3,5,0.0,1,1,1,0,0,0,1,0,0,4.0,0,0,1,0.0,0,0
2022,28.0,1,171,1,0,157,4,4,0.0,1,3,0,1,0,0,1,1,3,2.0,0,0,0,0.0,0,1
2022,28.0,2,187,1,0,228,2,2,0.0,1,1,0,2,0,0,2,1,1,4.0,0,1,1,0.0,0,0
2022,28.0,1,118,1,0,36,1,0,0.0,1,2,1,0,0,0,1,1,3,4.0,0,1,1,0.0,0,1
2022,28.0,2,98,1,0,48,2,3,0.0,1,2,0,1,0,0,0,1,1,2.0,0,1,1,0.0,0,0
2022,28.0,1,200,1,0,10,2,4,0.0,1,2,0,0,0,0,0,1,3,4.0,0,1,0,0.0,0,0
2022,28.0,2,213,1,0,66,4,4,0.0,1,2,1,0,0,0,1,1,3,4.0,1,0,1,0.0,0,1
2022,28.0,2,172,1,0,0,2,1,0.0,1,1,1,0,0,0,1,0,0,4.0,1,1,0,0.0,0,0
2022,28.0,1,227,1,0,57,2,4,0.0,1,2,1,1,0,0,1,1,1,4.0,0,0,1,0.0,0,0
2022,28.0,1,127,1,0,81,4,4,0.0,1,0,0,1,1,1,2,0,0,3.0,0,0,1,0.0,1,0
2022,28.0,2,64,1,0,179,3,3,0.0,1,2,0,1,0,0,1,0,0,3.0,1,1,0,0.0,0,1
2022,28.0,2,120,1,0,15,3,4,0.0,1,0,1,0,0,0,1,0,0,4.0,0,1,1,0.0,0,1
2022,28.0,2,141,1,0,7,2,4,0.0,1,2,1,1,0,0,1,1,3,2.0,0,1,1,0.0,0,0
2022,28.0,1,130,1,0,10,1,4,0.0,1,2,1,0,0,0,3,1,2,2.0,1,0,1,0.0,0,1
2022,28.0,1,104,1,0,100,4,3,0.0,1,0,1,0,0,0,1,0,0,4.0,0,0,1,0.0,0,1
2022,28.0,2,106,1,0,14,4,3,0.0,1,1,1,1,0,0,2,1,1,3.0,0,0,1,0.0,0,0
2022,28.0,2,131,1,0,9,2,3,0.0,1,2,1,1,0,0,1,0,0,3.0,0,0,1,0.0,0,0
2022,28.0,2,134,1,0,72,3,4,0.0,1,0,0,1,0,0,3,0,0,4.0,0,1,0,0.0,0,1
2022,28.0,1,123,1,0,2,3,4,0.0,1,0,1,3,1,3,2,0,0,2.0,1,0,1,0.0,0,1
2022,28.0,2,64,1,0,0,2,3,0.0,1,0,0,3,1,3,2,1,3,0.0,0,0,1,0.0,1,1
2022,28.0,1,212,2,1,50,2,4,0.0,1,0,0,1,1,3,1,0,0,2.0,1,0,0,0.0,0,1
2022,28.0,1,93,1,0,109,3,3,0.0,1,2,1,0,0,0,1,0,0,0.0,0,1,1,0.0,0,1
2022,28.0,2,42,2,1,69,2,3,0.0,1,1,1,1,0,0,3,1,3,3.0,0,0,1,0.0,1,0
2022,28.0,1,121,1,0,4,2,4,0.0,0,2,0,1,1,3,3,1,3,2.0,1,0,1,0.0,0,1
2022,28.0,2,98,1,0,133,2,2,0.0,1,2,1,1,0,0,1,0,0,2.0,1,0,1,0.0,1,1
2022,28.0,2,101,1,0,26,4,4,0.0,1,0,0,1,1,2,3,0,0,1.0,0,1,0,0.0,1,1
2022,28.0,1,160,1,0,124,4,4,0.0,1,1,1,1,0,0,2,1,1,2.0,1,0,1,0.0,0,1
2022,28.0,2,58,1,0,223,3,4,0.0,1,2,1,3,0,0,4,0,0,2.0,0,1,0,0.0,1,1
2022,28.0,2,194,1,0,41,4,4,0.0,1,1,1,0,0,0,1,0,0,4.0,0,1,1,0.0,0,1
2022,28.0,1,97,1,0,21,3,3,0.0,0,2,0,4,1,3,3,0,0,3.0,0,0,0,0.0,1,1
2022,28.0,2,213,1,0,3,1,0,0.0,1,2,0,2,0,0,4,1,2,2.0,1,1,0,0.0,0,1
2022,28.0,1,119,1,0,47,4,4,0.0,1,0,0,2,0,0,3,1,3,3.0,0,0,1,0.0,0,0
2022,28.0,1,220,1,0,41,3,4,0.0,1,1,1,0,0,0,0,0,0,4.0,1,0,1,0.0,0,0
2022,28.0,1,136,1,0,0,3,4,0.0,1,2,0,1,0,0,2,0,0,4.0,1,0,1,0.0,0,1
2022,28.0,1,141,1,0,118,4,3,0.0,1,3,0,3,0,0,3,1,1,1.0,0,0,1,0.0,0,1
2022,28.0,1,117,1,0,57,3,4,0.0,1,2,1,2,0,0,3,1,3,3.0,1,1,0,0.0,0,1
2022,28.0,1,160,1,0,35,4,4,0.0,1,0,1,0,0,0,1,1,1,4.0,1,0,1,0.0,0,1
2022,28.0,2,110,1,0,12,3,4,0.0,1,0,0,4,1,3,1,1,3,1.0,0,1,0,0.0,0,1
2022,28.0,1,25,2,0,11,4,3,0.0,0,0,0,3,0,0,4,1,1,2.0,0,0,1,0.0,0,1
2022,28.0,2,136,1,0,207,4,4,0.0,1,0,1,3,0,0,4,1,3,3.0,0,1,1,0.0,0,1
2022,28.0,1,64,1,0,81,3,4,0.0,1,0,1,0,0,0,3,0,1,4.0,1,0,1,0.0,0,1
2022,28.0,2,143,1,0,100,4,4,0.0,1,0,1,1,0,0,2,0,0,2.0,0,0,1,0.0,1,1
2022,28.0,2,129,1,0,37,3,3,0.0,1,2,0,2,1,3,1,0,0,2.0,1,1,0,0.0,0,1
2022,28.0,1,141,1,0,270,3,3,0.0,1,3,0,1,0,0,3,0,0,1.0,0,0,0,0.0,0,1
2022,28.0,2,198,1,0,33,2,2,0.0,1,1,0,0,0,0,1,1,3,4.0,0,1,1,0.0,0,1
2022,28.0,2,99,1,0,147,3,2,0.0,1,2,0,0,0,0,1,0,0,4.0,1,1,0,0.0,0,1
2022,28.0,2,127,1,0,57,3,4,0.0,1,2,1,0,0,0,3,0,0,2.0,0,1,1,0.0,0,1
2022,28.0,2,115,1,0,109,3,3,0.0,0,2,1,0,0,0,0,0,0,4.0,0,1,0,0.0,1,0
2022,28.0,2,96,1,0,271,2,4,0.0,1,2,0,2,0,0,2,1,3,0.0,0,1,0,0.0,1,1
2022,28.0,1,211,1,0,0,2,3,0.0,1,2,0,2,0,0,2,1,1,3.0,0,1,1,0.0,0,1
2022,28.0,1,101,1,0,6,2,4,0.0,1,3,1,1,0,0,2,0,0,4.0,0,0,1,0.0,0,1
2022,28.0,2,129,1,0,191,2,2,0.0,1,0,0,3,0,0,3,0,0,2.0,1,1,1,0.0,0,1
2022,28.0,2,143,1,0,0,2,2,0.0,1,0,0,1,0,0,1,0,0,4.0,0,0,1,0.0,0,1
2022,28.0,1,141,1,0,272,2,3,0.0,1,0,1,0,0,0,2,0,0,3.0,0,1,0,0.0,0,1
2022,28.0,2,146,1,0,9,2,1,0.0,1,2,0,2,0,0,4,1,2,4.0,0,0,1,0.0,0,0
2022,28.0,1,156,1,0,58,3,4,0.0,1,1,0,0,0,0,4,0,0,0.0,0,0,1,0.0,0,0
2022,28.0,1,148,1,0,57,2,3,0.0,1,2,0,3,0,0,4,1,2,2.0,0,0,1,0.0,0,1
2022,28.0,1,103,1,0,100,2,3,0.0,1,0,0,1,0,0,1,0,0,2.0,0,1,0,0.0,0,1
2022,28.0,2,94,1,0,74,2,2,0.0,1,1,0,1,0,0,2,1,1,3.0,1,1,0,0.0,1,0
2022,28.0,1,26,1,0,29,4,3,0.0,0,0,0,1,1,3,3,1,3,2.0,0,1,0,0.0,0,1
2022,28.0,1,107,1,0,91,2,4,0.0,1,1,0,1,0,0,1,1,3,4.0,1,0,1,0.0,0,1
2022,28.0,2,156,1,0,100,3,4,0.0,1,0,0,3,0,0,3,0,0,1.0,1,0,1,0.0,0,1
2022,28.0,1,60,1,0,109,1,4,0.0,0,2,0,1,0,0,3,1,3,2.0,1,1,0,0.0,0,1
2022,28.0,1,231,1,0,26,3,4,0.0,1,0,0,2,1,3,3,1,3,2.0,0,0,1,0.0,0,0
2022,28.0,1,125,1,0,93,2,4,0.0,1,2,1,3,0,0,2,1,3,1.0,0,0,1,0.0,0,1
2022,28.0,2,179,1,0,3,0,0,0.0,1,2,0,3,0,0,3,0,0,2.0,1,1,0,0.0,0,1
2022,28.0,1,122,1,0,7,3,4,0.0,1,2,0,1,0,0,1,1,1,3.0,1,0,1,0.0,0,1
2022,28.0,1,166,1,0,3,4,4,0.0,1,2,1,1,0,0,1,0,0,3.0,1,1,0,0.0,0,1
2022,28.0,1,37,2,1,40,1,2,0.0,1,0,0,3,1,3,3,1,3,1.0,1,0,0,0.0,0,1
2022,28.0,1,100,1,0,21,4,2,0.0,1,2,0,1,0,0,2,1,3,1.0,0,0,1,0.0,0,1
2022,28.0,1,111,1,0,91,2,4,0.0,1,0,0,1,0,0,1,0,0,4.0,1,0,0,0.0,0,1
2022,28.0,2,127,1,0,136,4,2,0.0,1,0,0,1,0,0,1,0,0,3.0,0,1,0,0.0,0,0
2022,28.0,1,125,1,0,11,4,2,0.0,1,0,0,3,0,0,3,0,0,0.0,0,0,1,0.0,0,1
2022,28.0,1,149,1,0,116,2,4,0.0,1,0,0,4,1,2,4,0,0,1.0,1,1,0,0.0,0,1
2022,28.0,2,80,1,0,201,3,2,0.0,1,0,0,2,0,0,3,1,3,2.0,1,1,0,0.0,1,1
2022,28.0,1,194,1,0,110,4,4,0.0,0,0,0,1,0,0,2,0,0,3.0,1,0,1,0.0,0,1
2022,28.0,1,145,1,0,273,4,4,0.0,1,3,0,1,1,3,1,0,0,2.0,0,0,1,0.0,0,1
2022,28.0,1,130,1,0,21,4,4,0.0,1,2,0,3,0,0,4,1,2,3.0,1,0,1,0.0,0,1
2022,28.0,1,130,1,0,21,4,4,0.0,1,2,0,1,0,0,3,1,1,2.0,1,0,1,0.0,0,1
2022,28.0,1,117,1,0,274,4,3,0.0,1,3,0,2,1,3,2,0,0,1.0,0,0,1,0.0,0,1
2022,28.0,2,196,1,0,1,4,4,0.0,1,0,0,3,0,0,4,1,3,2.0,0,1,0,0.0,1,1
2022,28.0,1,129,1,0,13,2,3,0.0,0,2,0,3,0,0,3,0,0,2.0,0,0,1,0.0,0,1
2022,28.0,2,96,1,0,0,2,4,0.0,1,2,0,2,0,0,3,0,0,2.0,0,0,1,0.0,1,1
2022,28.0,1,126,1,0,111,4,4,0.0,0,1,1,1,0,0,1,1,3,1.0,1,0,1,0.0,0,1
2022,28.0,1,151,1,0,3,3,4,0.0,0,2,1,1,0,0,3,0,0,3.0,1,0,1,0.0,0,1
2022,28.0,2,64,1,0,40,2,3,0.0,1,0,0,1,0,0,1,0,0,2.0,1,0,0,0.0,0,1
2022,28.0,2,141,1,0,199,3,4,0.0,0,2,1,1,0,0,3,1,1,1.0,0,1,0,0.0,0,1
2022,28.0,2,128,1,0,37,4,4,0.0,1,2,1,2,0,0,3,1,3,1.0,0,0,1,0.0,1,1
2022,28.0,1,49,2,1,8,2,2,0.0,0,0,0,1,0,0,3,1,2,2.0,0,0,1,0.0,0,1
2022,28.0,2,89,1,0,17,2,3,0.0,1,2,1,2,0,0,2,1,1,2.0,1,0,0,0.0,1,1
2022,28.0,1,58,1,0,57,3,4,0.0,1,2,1,0,0,0,1,0,0,4.0,1,1,0,0.0,0,1
2022,28.0,2,136,1,0,16,2,3,0.0,1,2,0,3,0,0,4,1,2,1.0,0,0,1,0.0,0,0
2022,28.0,1,80,1,0,33,4,2,0.0,1,1,1,1,0,0,1,0,0,3.0,0,0,1,0.0,0,1
2022,28.0,1,174,1,0,45,1,0,0.0,0,2,0,3,0,0,4,1,3,0.0,1,1,0,0.0,0,1
2022,28.0,1,154,1,0,12,3,3,0.0,0,0,0,4,0,0,1,1,3,3.0,0,1,1,0.0,0,1
2022,28.0,2,72,1,0,52,3,3,0.0,1,2,0,1,0,0,1,1,1,1.0,1,1,0,0.0,0,1
2022,28.0,2,93,1,0,158,2,2,0.0,1,2,0,2,0,0,3,0,0,4.0,0,1,0,0.0,1,0
2022,28.0,2,6,2,0,42,2,4,0.0,0,1,1,3,0,0,4,0,0,1.0,0,0,1,0.0,0,1
2022,28.0,1,39,2,1,11,2,4,0.0,1,0,1,3,1,3,4,1,3,2.0,1,0,1,0.0,0,1
2022,28.0,1,66,1,0,7,2,4,0.0,0,2,0,4,1,2,4,1,2,1.0,1,0,1,0.0,0,1
2022,28.0,2,66,1,0,11,2,2,0.0,1,0,1,3,0,0,4,1,3,1.0,0,1,0,0.0,1,1
2022,28.0,1,100,1,0,102,3,4,0.0,1,2,0,4,0,0,4,1,3,1.0,1,1,0,0.0,0,1
2022,28.0,1,81,1,0,23,5,4,0.0,1,2,1,3,0,0,1,1,1,1.0,1,0,1,0.0,0,1
2022,28.0,2,154,1,0,10,1,3,0.0,0,2,1,3,0,0,0,1,1,2.0,1,0,1,0.0,0,1
2022,28.0,1,93,1,0,186,3,3,0.0,1,3,0,1,0,0,3,1,1,3.0,0,1,0,0.0,0,1
2022,28.0,2,87,2,1,10,4,2,0.0,0,2,0,4,1,3,5,1,2,1.0,1,0,0,0.0,0,1
2022,28.0,2,219,2,1,3,2,2,0.0,1,2,0,1,0,0,1,1,3,1.0,1,0,1,0.0,1,1
2022,28.0,1,72,1,0,0,2,4,0.0,1,2,0,1,1,3,1,1,3,1.0,1,0,0,0.0,0,1
2022,28.0,2,54,2,1,31,1,0,0.0,1,2,0,4,1,3,4,1,2,1.0,1,1,0,0.0,0,1
2022,28.0,1,8,2,1,9,2,4,0.0,1,2,1,4,1,2,4,1,2,1.0,0,0,0,0.0,0,1
2022,28.0,1,198,1,1,8,2,3,0.0,1,0,0,1,0,0,1,0,0,1.0,1,0,1,0.0,0,0
2022,28.0,2,89,1,0,24,1,5,0.0,1,2,0,3,1,3,3,1,3,2.0,1,0,0,0.0,0,1
2022,28.0,1,132,1,0,23,4,5,0.0,0,2,0,1,0,0,3,0,0,4.0,0,0,0,0.0,0,1
2022,28.0,2,98,1,0,76,3,4,0.0,1,2,1,1,0,0,4,1,2,3.0,1,0,1,0.0,0,1
2022,28.0,1,98,1,0,12,3,4,0.0,1,0,0,4,1,2,5,1,2,2.0,1,0,1,0.0,1,1
2022,28.0,1,5,2,1,15,4,4,0.0,1,0,0,3,0,0,3,1,3,1.0,1,0,1,0.0,0,1
2022,28.0,1,125,1,0,21,3,4,0.0,1,2,1,0,0,0,1,0,0,4.0,1,0,1,0.0,0,1
2022,28.0,1,178,2,1,93,3,4,0.0,1,2,0,2,0,0,3,0,0,2.0,1,0,1,0.0,0,1
2022,28.0,2,76,2,1,21,1,0,0.0,1,2,1,1,0,0,1,1,3,1.0,1,0,1,0.0,0,1
2022,28.0,1,151,1,0,242,2,2,0.0,1,0,0,2,1,3,3,1,3,3.0,1,0,0,0.0,1,0
2022,28.0,1,81,1,0,40,4,3,0.0,1,0,1,1,0,0,1,1,3,1.0,0,0,1,0.0,0,1
2022,28.0,2,29,2,1,3,4,4,0.0,1,2,0,2,0,0,3,1,1,3.0,0,0,1,0.0,0,1
2022,28.0,2,168,1,0,55,3,4,0.0,1,2,0,3,1,3,1,1,3,2.0,1,0,1,0.0,0,1
2022,28.0,1,29,2,1,21,4,3,0.0,1,2,0,3,1,3,2,1,3,1.0,0,0,1,0.0,1,1
2022,28.0,2,139,1,0,37,4,2,0.0,1,2,0,3,0,0,5,1,2,4.0,0,1,0,0.0,1,1
2022,28.0,2,124,1,0,164,3,2,0.0,1,2,0,1,1,3,3,1,2,0.0,1,1,0,0.0,1,1
2022,28.0,1,6,2,1,4,4,4,0.0,0,2,0,3,0,0,3,1,3,2.0,0,0,1,0.0,0,1
2022,28.0,2,186,1,0,2,2,2,0.0,0,0,0,2,0,0,1,1,3,3.0,1,0,1,0.0,1,1
2022,28.0,1,89,1,0,66,4,4,0.0,0,2,0,1,0,0,3,1,3,1.0,1,0,0,0.0,0,1
2022,28.0,1,139,1,0,4,2,3,0.0,1,2,0,2,0,0,1,1,3,1.0,0,1,1,0.0,0,1
2022,28.0,2,121,1,0,164,2,2,0.0,1,2,0,4,1,2,5,1,2,1.0,1,0,0,0.0,1,1
2022,28.0,2,87,2,1,214,4,4,0.0,1,2,0,4,1,2,3,1,3,0.0,0,1,1,0.0,0,1
2022,28.0,2,97,1,0,21,1,0,0.0,1,2,0,2,0,0,2,1,3,4.0,0,1,1,0.0,0,1
2022,28.0,1,110,1,0,41,3,4,0.0,1,1,0,3,0,0,4,0,0,1.0,1,0,0,0.0,0,1
2022,28.0,2,170,1,0,3,3,4,0.0,0,2,1,3,0,3,3,1,3,1.0,0,1,0,0.0,0,1
2022,28.0,1,41,2,1,8,3,3,0.0,0,0,0,5,1,2,4,1,2,1.0,0,1,0,0.0,0,0
2022,28.0,2,45,2,1,55,3,5,0.0,0,2,0,2,1,3,2,1,3,1.0,1,0,1,0.0,0,1
2022,28.0,1,110,1,0,57,2,4,0.0,1,2,1,3,0,0,2,0,0,3.0,1,1,0,0.0,0,1
2022,28.0,1,81,1,0,60,2,2,0.0,1,2,0,4,0,0,4,1,3,1.0,0,0,1,0.0,0,1
2022,28.0,2,99,1,0,3,3,3,0.0,1,2,0,2,1,3,4,0,0,1.0,1,1,0,0.0,0,1
2022,28.0,1,120,1,0,68,3,3,0.0,1,2,0,0,0,0,1,1,2,1.0,0,0,1,0.0,1,1
2022,28.0,2,39,2,1,3,2,3,0.0,0,2,0,3,0,0,4,1,2,2.0,1,1,0,0.0,0,1
2022,28.0,2,101,1,0,3,3,2,0.0,1,2,0,1,1,3,3,1,3,2.0,0,0,1,0.0,1,1
2022,28.0,2,38,2,1,3,4,3,0.0,0,2,0,4,1,2,3,1,3,1.0,0,1,0,0.0,0,1
2022,28.0,1,149,1,0,12,4,2,0.0,1,0,1,3,1,3,5,0,0,1.0,1,0,1,0.0,0,0
2022,28.0,1,89,1,0,45,1,0,0.0,1,2,1,2,0,0,2,1,3,1.0,1,1,0,0.0,0,1
2022,28.0,1,92,2,1,275,2,4,0.0,1,2,0,1,0,0,3,1,1,4.0,1,0,1,0.0,0,1
2022,28.0,1,65,2,1,254,4,5,0.0,1,3,1,1,0,0,1,1,3,3.0,0,0,1,0.0,0,1
2022,28.0,1,129,1,0,3,4,2,0.0,0,2,0,1,1,3,3,1,1,1.0,0,0,1,0.0,0,1
2022,28.0,1,89,1,0,7,4,2,0.0,1,2,0,3,0,0,3,0,0,2.0,0,1,1,0.0,0,1
2022,28.0,2,121,1,0,76,3,3,0.0,1,2,0,3,0,0,3,0,0,1.0,1,1,0,0.0,0,1
2022,28.0,2,66,1,0,11,3,4,0.0,0,0,0,4,1,2,2,0,0,1.0,0,0,1,0.0,0,1
2022,28.0,1,81,1,0,8,4,4,0.0,1,0,1,1,0,0,1,1,3,1.0,0,0,1,0.0,0,1
2022,28.0,1,98,1,0,10,3,2,0.0,1,2,1,3,0,3,4,1,2,1.0,1,1,0,0.0,0,1
2022,27.0,1,29,2,1,21,1,0,0.0,1,2,0,1,0,0,3,1,3,1.0,0,0,1,0.0,1,1
2022,27.0,1,136,1,0,101,4,4,0.0,1,2,1,3,1,3,3,1,3,1.0,0,0,1,0.0,1,1
2022,27.0,1,96,1,0,133,5,5,0.0,0,2,1,3,0,0,3,1,2,1.0,0,0,0,0.0,0,1
2022,27.0,1,162,1,0,2,1,0,0.0,0,0,0,3,1,2,3,0,1,1.0,0,0,1,0.0,0,1
2022,27.0,1,72,1,0,21,4,2,0.0,1,2,1,4,1,1,3,0,0,2.0,0,0,1,0.0,1,1
2022,27.0,2,70,1,0,12,4,4,0.0,0,0,0,5,0,0,4,0,0,1.0,0,0,0,0.0,0,1
2022,27.0,1,146,1,0,26,4,4,0.0,0,0,0,1,0,0,1,1,3,2.0,1,0,1,0.0,0,0
2022,27.0,1,141,1,0,8,4,3,0.0,0,0,0,3,0,0,4,1,2,3.0,0,1,0,0.0,0,1
2022,27.0,1,133,1,0,40,4,3,0.0,1,0,0,2,1,1,3,1,3,1.0,1,0,1,0.0,1,1
2022,27.0,1,105,1,0,15,4,3,0.0,0,0,0,2,0,0,3,1,3,3.0,0,0,1,0.0,1,1
2022,27.0,2,189,1,0,21,4,4,0.0,1,2,1,1,0,0,3,0,0,1.0,1,0,1,0.0,1,1
2022,27.0,1,124,1,0,15,4,5,0.0,1,0,0,1,0,0,2,1,1,1.0,0,0,1,0.0,0,1
2022,27.0,2,209,1,0,3,3,2,0.0,1,2,1,0,0,0,1,0,0,4.0,1,0,1,0.0,1,0
2022,27.0,1,81,1,0,45,3,4,0.0,0,2,0,2,0,0,2,1,3,2.0,0,0,1,0.0,0,1
2022,27.0,2,98,1,0,12,4,4,0.0,1,0,0,3,1,3,3,0,0,2.0,1,0,1,0.0,0,1
2022,27.0,1,123,1,0,3,2,2,0.0,1,2,0,4,1,2,4,0,0,2.0,1,1,0,0.0,0,1
2022,27.0,1,141,1,0,146,4,4,0.0,1,3,1,4,0,0,4,0,0,2.0,0,0,0,0.0,0,1
2022,27.0,1,42,2,1,15,4,3,0.0,0,0,0,2,1,1,4,0,0,3.0,0,0,1,0.0,1,1
2022,27.0,1,97,1,0,3,3,5,0.0,1,2,1,3,0,0,3,0,0,2.0,0,0,0,0.0,1,1
2022,27.0,2,98,1,0,33,3,4,0.0,1,1,1,0,0,0,3,1,3,4.0,0,1,0,0.0,0,0
